group,index,expected,actual,diff
494,5,-38.4755,-38.4705,0.00495911
494,6,34.406,34.465,0.0589752
494,7,81.116,81.2775,0.161469
495,0,-39.8231,-40.0361,0.212921
495,1,-80.1275,-80.0608,0.0666809
495,2,1.8398,1.94464,0.104843
495,3,21.3951,21.4616,0.0664673
495,4,-171.248,-171.317,0.0688477
495,5,19.1266,19.1277,0.00114441
495,6,51.8174,51.835,0.0176392
495,7,103.719,103.594,0.124451
496,0,-153.5,-155.168,1.66766
496,1,12.4789,12.4921,0.0131836
496,2,-0.832672,-0.859512,0.0268402
496,3,-52.4505,-52.6934,0.242889
496,4,53.5,53.7841,0.284088
496,5,53.5713,53.8736,0.302307
496,6,-34.021,-34.2666,0.24559
496,7,35.4325,35.6364,0.203964
497,0,-44.6067,-44.8043,0.197617
497,1,47.9264,48.0939,0.167496
497,2,20.1298,20.2468,0.117081
497,3,34.6752,34.6671,0.00813293
497,4,4.73105,4.78625,0.0552063
497,5,-96.0192,-95.919,0.100159
497,6,66.0261,66.1827,0.156647
497,7,-149.743,-149.762,0.018692
498,0,34.2136,34.4492,0.235657
498,1,-76.7952,-76.91,0.114822
498,2,24.9123,25.147,0.23468
498,3,72.6937,72.7925,0.0987701
498,4,-11.9284,-11.9415,0.0131531
498,5,46.2719,46.2873,0.0153503
498,6,102.742,103.067,0.324478
498,7,-54.442,-54.6651,0.223022
499,0,-14.4791,-14.618,0.13884
499,1,39.8573,39.8689,0.0115509
499,2,14.9855,15.0132,0.027771
499,3,34.297,34.3209,0.0239258
499,4,-27.7946,-27.8773,0.0827484
499,5,79.9553,79.8013,0.154037
499,6,-26.8417,-26.8986,0.0569153
499,7,-13.7741,-13.7888,0.0147247
500,0,74.75,75.1469,0.396927
500,1,130.084,130.032,0.0512238
500,2,-105.571,-105.741,0.169922
500,3,91.5362,91.5709,0.0347137
500,4,24.25,24.2448,0.00518799
500,5,27.817,27.7116,0.105408
500,6,15.5869,15.6776,0.0907135
500,7,38.3405,38.3792,0.0387268
501,0,-75.2757,-75.6475,0.37178
501,1,12.5501,12.5033,0.0468292
501,2,0.87381,0.848053,0.0257568
501,3,-68.5057,-68.6018,0.0960388
501,4,-142.459,-142.4,0.0592041
501,5,-106.74,-106.731,0.00848389
501,6,-58.5609,-58.6298,0.0688782
501,7,81.6988,81.728,0.0291443
502,0,-19.3131,-19.4737,0.160645
502,1,-33.491,-33.4317,0.0592957
502,2,134.492,134.931,0.439301
502,3,-57.9528,-58.1422,0.189423
502,4,11.7058,11.733,0.0271454
502,5,-77.19,-77.274,0.0839996
502,6,-52.1623,-52.4955,0.333221
502,7,-77.3119,-77.3944,0.0824432
503,0,-19.7872,-19.9021,0.114853
503,1,-58.2043,-58.2381,0.0337982
503,2,-61.7171,-61.8514,0.134293
503,3,15.1777,15.1593,0.0184174
503,4,-16.1284,-16.085,0.0434418
503,5,3.39919,3.29002,0.109161
503,6,-65.1856,-65.192,0.00643921
503,7,102.016,101.832,0.18367
504,0,38.375,38.7919,0.416916
504,1,36.9127,37.1062,0.193527
504,2,-24.6619,-24.8745,0.212616
504,3,-193.377,-194.474,1.09673
504,4,62.125,62.4549,0.32988
504,5,-130.877,-131.451,0.574417
504,6,-55.946,-56.3356,0.389603
504,7,18.1862,18.4004,0.214203
505,0,-14.8099,-14.8651,0.0552216
505,1,-104.333,-104.338,0.00532532
505,2,-117.139,-117.493,0.354248
505,3,116.92,116.897,0.0228271
505,4,11.1924,11.1972,0.00479126
505,5,4.61906,4.50288,0.11618
505,6,-131.788,-131.926,0.138474
505,7,32.0799,31.9182,0.161697
506,0,56.8748,57.32,0.445251
506,1,-46.0195,-46.0997,0.0802307
506,2,-44.6708,-44.8078,0.137054
506,3,-25.7185,-25.7091,0.00939941
506,4,-78.2375,-78.321,0.0835266
506,5,132.64,132.865,0.225266
506,6,-58.5609,-58.7352,0.174393
506,7,-70.3671,-70.4688,0.101685
507,0,-80.2021,-80.7129,0.510849
507,1,-22.7947,-22.8596,0.0649109
507,2,-115.345,-115.555,0.210007
507,3,-122.066,-121.981,0.0853271
507,4,-6.12735,-6.09746,0.029892
507,5,-17.8827,-17.8156,0.0670929
507,6,-44.7453,-44.7312,0.0140839
507,7,57.6144,57.7557,0.141281
508,0,-24.625,-24.7558,0.130768
508,1,8.49376,8.41533,0.0784302
508,2,-60.672,-60.6832,0.0111694
508,3,-75.2987,-75.1891,0.109665
508,4,51.125,51.1141,0.0109253
508,5,137.813,137.82,0.00650024
508,6,151.095,151.388,0.293671
508,7,19.8673,19.8694,0.00204468
509,0,-121.683,-122.272,0.58844
509,1,37.4603,37.3634,0.0968323
509,2,87.5948,87.8723,0.277557
509,3,23.8682,23.9535,0.0853271
509,4,28.7568,28.7618,0.00498962
509,5,9.82164,9.72586,0.0957794
509,6,79.2418,79.3988,0.157013
509,7,169.372,169.298,0.0738678
510,0,55.321,55.6864,0.365372
510,1,2.81291,2.79596,0.0169525
510,2,98.6891,99.0834,0.394272
510,3,-53.4032,-53.5439,0.140656
510,4,81.25,81.4356,0.185669
510,5,-75.2568,-75.4635,0.206696
510,6,16.6708,16.7066,0.0357971
510,7,100.383,100.627,0.244461
511,0,8.89964,8.98808,0.0884399
511,1,25.3308,25.2211,0.109634
511,2,40.4071,40.3795,0.0275726
511,3,-124.286,-124.083,0.202713
511,4,-28.6822,-28.6707,0.0115204
511,5,57.8456,57.9191,0.0734253
511,6,-68.8627,-69.0878,0.225113
511,7,-13.9222,-13.8984,0.023819
512,0,69.5,70.2551,0.755066
512,1,98.5078,99.1286,0.620819
512,2,-33.164,-33.3953,0.231339
512,3,141.567,142.291,0.723846
512,4,2.75,2.7646,0.0146027
512,5,-102.732,-103.366,0.63353
512,6,14.0076,14.1292,0.121613
512,7,-57.5691,-57.8387,0.269562
513,0,66.8353,67.0406,0.205246
513,1,3.85085,3.69453,0.156311
513,2,-2.53883,-2.45993,0.0789032
513,3,33.5501,33.5174,0.0326691
513,4,92.4574,92.4789,0.0214386
513,5,99.543,99.3949,0.148102
513,6,-42.9036,-42.9722,0.0685272
513,7,82.1918,82.1206,0.071167
514,0,-12.3369,-12.4907,0.153839
514,1,-156.592,-156.91,0.317566
514,2,-94.2166,-94.5313,0.314651
514,3,-32.715,-32.7887,0.0737305
514,4,-34.0272,-34.1219,0.094696
514,5,13.6795,13.8408,0.161316
514,6,-49.11,-49.3008,0.190765
514,7,38.9451,38.9675,0.0223389
515,0,-179.84,-180.783,0.942825
515,1,-41.4851,-41.5709,0.0858307
515,2,95.2727,95.4791,0.206375
515,3,-145.286,-145.28,0.00645447
515,4,72.4543,72.5694,0.115173
515,5,28.7773,28.9845,0.207199
515,6,93.4722,93.495,0.0228882
515,7,61.6042,61.5895,0.0146942
516,0,-26.25,-26.3894,0.139389
516,1,124.046,124.014,0.0329437
516,2,36.6993,36.7373,0.0379639
516,3,100.055,100.093,0.0378571
516,4,-99.5,-99.4787,0.0212555
516,5,32.0199,31.9179,0.10202
516,6,-40.0964,-40.1869,0.0904694
516,7,13.1671,13.2044,0.0372467
517,0,16.8113,16.9493,0.138062
517,1,-4.57726,-4.61446,0.0372009
517,2,-43.614,-43.7518,0.137817
517,3,-35.7644,-35.5867,0.177612
517,4,120.265,120.21,0.0553894
517,5,155.052,155.002,0.0499573
517,6,-71.4511,-71.6198,0.168655
517,7,-47.98,-48.0669,0.086853
518,0,-105.564,-106.321,0.756073
518,1,-33.8626,-33.9302,0.0675812
518,2,91.89,92.2091,0.319138
518,3,57.0562,57.2539,0.197769
518,4,-60.5905,-60.6728,0.0822601
518,5,167.413,167.62,0.207199
518,6,-115.783,-116.228,0.444794
518,7,86.3162,86.362,0.0458221
519,0,161.5,162.458,0.957321
519,1,98.6501,98.5996,0.0505676
519,2,-114.433,-114.612,0.179657
519,3,91.952,92.0447,0.0927734
519,4,-112.11,-112.069,0.0414429
519,5,25.5231,25.4377,0.0854492
519,6,62.657,62.782,0.124985
519,7,72.3832,72.4313,0.0481262
520,0,-6.875,-6.94969,0.0746918
520,1,-47.3982,-47.6884,0.290115
520,2,30.449,30.7376,0.288605
520,3,-103.889,-104.401,0.511871
520,4,-36.875,-37.0708,0.195816
520,5,76.4833,76.968,0.484711
520,6,111.727,112.517,0.789566
520,7,-9.74538,-9.80525,0.0598755
521,0,73.0669,73.4515,0.384583
521,1,-100.311,-100.385,0.0741119
521,2,-28.773,-28.91,0.137024
521,3,-74.7996,-74.7676,0.0319977
521,4,102.925,102.921,0.00320435
521,5,105.282,105.334,0.0518951
521,6,11.9692,11.9535,0.0156403
521,7,44.6534,44.6055,0.0479126
522,0,117.608,118.363,0.754456
522,1,46.3109,46.5374,0.226471
522,2,54.5902,54.7655,0.175293
522,3,104.786,105.063,0.277435
522,4,70.8718,70.9876,0.115829
522,5,17.5725,17.5293,0.0431519
522,6,-43.9946,-44.1965,0.201874
522,7,-100.295,-100.5,0.205658
523,0,111.718,112.305,0.586884
523,1,-34.9671,-34.9151,0.052002
523,2,10.7384,10.7729,0.0344238
523,3,83.8538,83.8368,0.0170441
523,4,-51.9298,-51.8197,0.110031
523,5,59.7754,59.8024,0.0270386
523,6,97.511,97.7454,0.23439
523,7,-92.9872,-93.0065,0.0192566
524,0,95.375,95.8814,0.506439
524,1,-79.6111,-79.5617,0.049408
524,2,-17.3947,-17.508,0.113358
524,3,39.3501,39.2651,0.0850372
524,4,9.375,9.37299,0.00201416
524,5,-69.3179,-69.3132,0.00465393
524,6,-137.7,-137.924,0.223419
524,7,4.04381,3.98878,0.0550232
525,0,-29.1106,-29.3692,0.258606
525,1,34.5253,34.5549,0.0296173
525,2,-6.59941,-6.59126,0.00814819
525,3,-2.2095,-2.23802,0.0285187
525,4,67.1336,67.1624,0.0288239
525,5,22.7413,22.69,0.0513306
525,6,123.724,123.852,0.128082
525,7,-12.6245,-12.528,0.0964813
526,0,-157.36,-158.57,1.21024
526,1,114.727,114.956,0.228989
526,2,7.75539,7.74066,0.0147247
526,3,93.0331,93.141,0.107864
526,4,-7.57291,-7.62889,0.0559845
526,5,-49.3334,-49.4919,0.158493
526,6,-15.5902,-15.6244,0.034256
526,7,-47.8792,-47.8456,0.0335388
527,0,47.693,47.9584,0.265396
527,1,5.16853,5.16716,0.00137329
527,2,151.827,152.082,0.25502
527,3,47.875,47.7667,0.108261
527,4,-84.9734,-84.8776,0.0957642
527,5,-41.3377,-41.2942,0.0435028
527,6,40.4637,40.3887,0.0749969
527,7,-55.7845,-55.7092,0.0752869
528,0,17.625,17.8165,0.191483
528,1,-7.66765,-7.73492,0.067276
528,2,-150.535,-151.712,1.17717
528,3,108.993,109.638,0.645248
528,4,163.125,163.991,0.866196
528,5,112.981,113.501,0.520828
528,6,-144.248,-145.199,0.951324
528,7,9.8056,9.79205,0.0135498
529,0,71.615,71.9908,0.375717
529,1,3.11305,3.15875,0.0457001
529,2,20.5629,20.6775,0.114624
529,3,-84.2685,-84.2513,0.0172424
529,4,-109.689,-109.569,0.119827
529,5,34.3822,34.476,0.0937958
529,6,-25.74,-25.7834,0.043457
529,7,33.4451,33.4905,0.0453644
530,0,-2.25117,-2.24182,0.00935364
530,1,-120.42,-120.608,0.188293
530,2,-36.0167,-36.1087,0.0919952
530,3,16.0821,16.0887,0.00665283
530,4,-4.73959,-4.78145,0.0418549
530,5,8.12241,8.10342,0.0189819
530,6,159.878,160.463,0.584717
530,7,-1.80891,-1.89465,0.0857391
531,0,-162.437,-163.274,0.836578
531,1,-91.6146,-91.5811,0.0335083
531,2,-24.2598,-24.3241,0.06427
531,3,38.9577,38.9581,0.00038147
531,4,-82.237,-82.3015,0.0644379
531,5,-26.6032,-26.6617,0.0584259
531,6,73.9591,74.0964,0.137344
531,7,-5.69138,-5.77289,0.0815125
532,0,-41.375,-41.5947,0.219711
532,1,22.3483,22.297,0.0512695
532,2,-55.2887,-55.3742,0.0855408
532,3,64.5389,64.5159,0.0229645
532,4,73.125,73.1094,0.015625
532,5,1.81245,1.73444,0.0780182
532,6,13.8363,13.8934,0.0571442
532,7,85.8586,85.8283,0.0302124
533,0,-18.1738,-18.1629,0.01091
533,1,-60.8646,-60.6416,0.223007
533,2,-136.69,-136.87,0.179367
533,3,131.326,131.194,0.132034
533,4,-99.6111,-99.4725,0.138565
533,5,-117.76,-117.762,0.00190735
533,6,12.3484,12.4091,0.0606995
533,7,-44.3637,-44.4108,0.0471344
534,0,41.9281,42.2327,0.304672
534,1,17.1246,17.2529,0.128372
534,2,-97.1221,-97.4668,0.344681
534,3,28.4836,28.4772,0.00648499
534,4,-55.5389,-55.6304,0.091507
534,5,-73.4743,-73.6259,0.151688
534,6,-25.2333,-25.3628,0.129517
534,7,7.36237,7.39053,0.0281677
535,0,-32.7931,-32.8566,0.063446
535,1,-138.626,-138.517,0.109177
535,2,-77.9017,-77.9859,0.0841522
535,3,-22.1331,-22.2895,0.156342
535,4,-108.346,-108.344,0.00238037
535,5,-35.2125,-35.1002,0.112366
535,6,-3.92194,-3.92693,0.00498962
535,7,-21.811,-21.8497,0.038681
536,0,-23.625,-23.8817,0.256668
536,1,-94.5517,-95.1212,0.569565
536,2,47.3079,47.6023,0.294373
536,3,-138.026,-138.768,0.742203
536,4,69.125,69.4921,0.36705
536,5,41.7736,42.0869,0.313324
536,6,-78.1801,-78.7745,0.594467
536,7,45.7666,45.9867,0.220032
537,0,37.71,37.8546,0.144684
537,1,37.6553,37.7103,0.0550842
537,2,74.5403,74.7377,0.197342
537,3,40.905,40.8917,0.0132904
537,4,-55.7809,-55.7533,0.0276489
537,5,-104.062,-103.983,0.0789642
537,6,-40.5877,-40.7591,0.171387
537,7,-17.5318,-17.6035,0.0716248
538,0,139.7,140.728,1.02803
538,1,188.902,189.249,0.346909
538,2,-186.371,-186.953,0.581757
538,3,-26.4869,-26.2644,0.222473
538,4,-14.9946,-15.0189,0.0242615
538,5,130.367,130.589,0.221741
538,6,137.322,137.971,0.649246
538,7,-84.4778,-84.4634,0.0144348
539,0,58.1888,58.5058,0.317093
539,1,6.56329,6.63673,0.0734406
539,2,78.4342,78.6405,0.206268
539,3,10.8433,10.9053,0.0620575
539,4,51.0055,50.9346,0.0709534
539,5,70.1353,70.1417,0.00648499
539,6,34.3802,34.4109,0.0306702
539,7,-84.3053,-84.278,0.0273132
540,0,89.625,90.1009,0.475906
540,1,72.2876,72.2967,0.00907898
540,2,-52.4263,-52.5565,0.130142
540,3,90.6471,90.625,0.022171
540,4,-110.625,-110.601,0.0236206
540,5,-36.8257,-36.8913,0.0655518
540,6,-67.4464,-67.5291,0.0827179
540,7,3.90805,3.9294,0.021347
541,0,19.4599,19.4855,0.025589
541,1,35.058,34.9889,0.0690765
541,2,6.61935,6.65382,0.0344696
541,3,-35.9688,-35.9312,0.0376434
541,4,-51.6034,-51.6216,0.0181732
541,5,32.2628,32.2621,0.000732422
541,6,70.6422,70.7188,0.0766144
541,7,61.4096,61.444,0.0343475
542,0,28.5904,28.7117,0.121338
542,1,47.0538,47.0029,0.0509338
542,2,13.822,14.0247,0.202637
542,3,158.905,159.181,0.275162
542,4,2.01671,2.02927,0.012558
542,5,-12.3695,-12.6094,0.23996
542,6,64.1213,64.2609,0.139648
542,7,72.2782,72.4262,0.148071
543,0,86.9247,87.3835,0.458832
543,1,-31.6359,-31.6489,0.0129547
543,2,-129.697,-129.856,0.158875
543,3,-54.2847,-54.3447,0.0599976
543,4,21.5251,21.474,0.0510712
543,5,-113.348,-113.41,0.0622864
543,6,59.7366,59.8624,0.125778
543,7,103.739,103.735,0.00361633
544,0,-12.625,-12.7622,0.137161
544,1,81.5678,82.0307,0.462845
544,2,102.12,102.866,0.745834
544,3,33.5136,33.6897,0.176056
544,4,-28.625,-28.777,0.152008
544,5,-48.685,-48.9742,0.289185
544,6,11.6848,11.7069,0.022049
544,7,-13.7519,-13.773,0.0211182
545,0,113.943,114.534,0.591293
545,1,-77.308,-77.2094,0.0985565
545,2,-130.431,-130.716,0.284882
545,3,-45.1544,-45.1714,0.0169678
545,4,-8.13258,-8.07909,0.0534973
545,5,28.5423,28.5818,0.039566
545,6,-99.5911,-99.5413,0.0498199
545,7,15.3633,15.3294,0.0339355
546,0,-11.944,-12.0158,0.0718689
546,1,138.524,138.724,0.200195
546,2,43.9322,44.1597,0.227539
546,3,-43.3614,-43.2598,0.101669
546,4,13.6578,13.5876,0.0702209
546,5,94.8338,95.0514,0.21756
546,6,115.053,115.491,0.437897
546,7,-56.9429,-56.9638,0.0209656
547,0,98.0703,98.6058,0.535431
547,1,15.9441,16.0491,0.104996
547,2,114.744,115.031,0.286636
547,3,-53.4987,-53.4348,0.0638885
547,4,-49.8301,-49.7884,0.0416718
547,5,-11.0453,-10.9568,0.088501
547,6,-15.4778,-15.6158,0.137909
547,7,-153.627,-153.518,0.108871
548,0,77.875,78.2885,0.413513
548,1,-70.618,-70.6514,0.0333099
548,2,115.918,116.125,0.206863
548,3,-100.809,-100.765,0.0443573
548,4,109.375,109.352,0.0233765
548,5,69.8053,69.8635,0.058197
548,6,16.2522,16.2092,0.0429077
548,7,11.3943,11.3677,0.0265808
549,0,-19.2581,-19.4647,0.206604
549,1,17.019,17.0787,0.0597687
549,2,209.816,210.101,0.285156
549,3,52.679,52.7018,0.0227661
549,4,19.8248,19.8908,0.0660248
549,5,-20.1282,-20.1638,0.0356445
549,6,-59.4126,-59.5469,0.134308
549,7,21.1283,21.2425,0.114227
550,0,23.7539,23.933,0.179138
550,1,-42.277,-42.4198,0.142807
550,2,-2.44662,-2.43364,0.0129852
550,3,83.1814,83.3756,0.194183
550,4,-153.539,-153.808,0.269226
550,5,60.0898,60.094,0.00424194
550,6,79.8178,80.0378,0.219986
550,7,-26.7778,-26.8566,0.0788269
551,0,51.7204,52.0373,0.31694
551,1,-162.912,-162.879,0.0333099
551,2,-69.3862,-69.7756,0.38942
551,3,-15.2264,-15.2917,0.0652924
551,4,-102.218,-102.184,0.0345001
551,5,-6.0464,-5.95267,0.0937347
551,6,-176.924,-177.226,0.301132
551,7,-70.5651,-70.5849,0.0198364
552,0,-138.75,-140.257,1.50742
552,1,63.3234,63.6449,0.321487
552,2,-42.4281,-42.7673,0.339203
552,3,61.45,61.8509,0.400909
552,4,-84.75,-85.2,0.450027
552,5,79.4044,79.7729,0.368423
552,6,-52.7812,-53.137,0.355835
552,7,-7.16655,-7.19894,0.0323944
553,0,-88.515,-88.9477,0.432678
553,1,-112.56,-112.602,0.0413055
553,2,-2.03842,-2.02937,0.00904846
553,3,-136.1,-136.097,0.00318909
553,4,-138.224,-138.216,0.00764465
553,5,-47.992,-47.976,0.0159149
553,6,-41.3164,-41.3713,0.0548859
553,7,123.67,123.599,0.0717773
554,0,33.4485,33.773,0.324524
554,1,120.359,120.593,0.234146
554,2,15.9803,15.9668,0.0135956
554,3,-141.471,-141.503,0.0313416
554,4,59.4849,59.5681,0.0831299
554,5,107.167,107.464,0.297318
554,6,-123.138,-123.626,0.488373
554,7,-105.676,-105.704,0.0280457
555,0,-8.74028,-8.82355,0.0832672
555,1,-40.5734,-40.5247,0.0487366
555,2,26.3163,26.2199,0.0963593
555,3,17.3724,17.3444,0.0279999
555,4,46.4134,46.354,0.0593567
555,5,61.1632,61.0853,0.0779266
555,6,-145.667,-145.995,0.328674
555,7,-85.413,-85.4276,0.0146179
556,0,54.5,54.7894,0.289398
556,1,55.0948,55.185,0.0902557
556,2,-82.9379,-83.0914,0.153473
556,3,-35.8692,-35.8618,0.00738525
556,4,-68.5,-68.4854,0.0146332
556,5,-68.4847,-68.4073,0.0773468
556,6,-20.5774,-20.5619,0.0155029
556,7,-130.239,-130.144,0.0947876
557,0,-19.985,-20.0527,0.0677948
557,1,42.791,42.8955,0.104492
557,2,-78.263,-78.4609,0.19783
557,3,-41.392,-41.3619,0.0300598
557,4,15.3156,15.2902,0.0254059
557,5,-63.3716,-63.4005,0.0289917
557,6,-87.7147,-87.704,0.0106964
557,7,-50.3992,-50.3072,0.0920105
558,0,134.974,135.93,0.955872
558,1,47.0345,47.0147,0.0198669
558,2,6.11191,6.09096,0.0209503
558,3,114.752,115.045,0.29306
558,4,-29.5102,-29.5966,0.0863342
558,5,16.3361,16.1914,0.144684
558,6,-54.7303,-54.8569,0.126556
558,7,60.4774,60.6293,0.151825
559,0,-42.5755,-42.852,0.276566
559,1,-58.3848,-58.5213,0.136566
559,2,-7.09889,-7.11438,0.0154877
559,3,-61.1823,-61.1813,0.00102234
559,4,45.7136,45.5911,0.122543
559,5,149.022,148.977,0.0451355
559,6,-12.2216,-12.1967,0.0249176
559,7,31.5595,31.6277,0.0682068
560,0,31.875,32.2213,0.346298
560,1,-30.8321,-30.9792,0.147125
560,2,55.8304,56.2529,0.422562
560,3,-91.1086,-91.6068,0.498215
560,4,-15.875,-15.9593,0.0843048
560,5,-20.7411,-20.7706,0.02948
560,6,30.588,30.7751,0.187103
560,7,-37.3544,-37.5353,0.180893
561,0,-11.3989,-11.3965,0.00234985
561,1,50.8848,50.9886,0.103882
561,2,44.5908,44.7493,0.158478
561,3,-170.715,-170.626,0.0887299
561,4,37.3983,37.3159,0.0823364
561,5,-48.1411,-47.9917,0.149384
561,6,74.0591,74.2766,0.217514
561,7,-69.8179,-69.6507,0.167252
562,0,-60.1808,-60.6505,0.46965
562,1,-100.279,-100.38,0.100357
562,2,-26.7523,-26.9361,0.183746
562,3,-107.367,-107.56,0.19313
562,4,-35.8516,-35.9026,0.0509949
562,5,71.2023,71.5074,0.305054
562,6,-38.3294,-38.5025,0.173157
562,7,-157.063,-157.363,0.299652
563,0,-7.43207,-7.48706,0.0549927
563,1,69.8612,69.8647,0.00350952
563,2,101.801,101.955,0.153915
563,3,1.35942,1.1981,0.161316
563,4,-25.0643,-24.9767,0.0875854
563,5,-111.457,-111.469,0.0124359
563,6,-40.1801,-40.2365,0.0563965
563,7,38.9866,39.0449,0.0582733
564,0,-59.375,-59.6903,0.315292
564,1,79.4888,79.5141,0.0252533
564,2,-59.5451,-59.6696,0.124466
564,3,-17.7539,-17.7131,0.0408173
564,4,156.375,156.342,0.0334167
564,5,-7.30597,-7.28229,0.0236816
564,6,-38.2496,-38.2784,0.0287781
564,7,-69.3642,-69.2863,0.0778503
565,0,-38.4987,-38.6676,0.168945
565,1,-38.235,-38.2726,0.0375671
565,2,-16.2469,-16.334,0.0870972
565,3,-72.0144,-71.9799,0.0345306
565,4,114.079,114.045,0.033905
565,5,-9.97034,-9.8255,0.144836
565,6,12.8229,12.9392,0.116226
565,7,23.6017,23.6081,0.00639343
566,0,-56.1164,-56.4855,0.36911
566,1,11.9679,12.0052,0.0372925
566,2,-104.329,-104.741,0.411835
566,3,-90.9245,-90.9623,0.0377655
566,4,16.3385,16.3881,0.0495758
566,5,66.9367,67.0612,0.12442
566,6,-83.4977,-83.7126,0.214966
566,7,4.19289,4.32352,0.13063
567,0,-75.0341,-75.4274,0.393311
567,1,-90.8755,-90.7797,0.0957947
567,2,-22.0336,-22.1965,0.162888
567,3,-21.0994,-21.2374,0.138031
567,4,41.5663,41.5685,0.00218201
567,5,-35.9664,-35.8914,0.075058
567,6,-201.366,-201.626,0.259842
567,7,-67.2738,-67.3649,0.0910187
568,0,-7.875,-7.96056,0.085556
568,1,-144.048,-144.869,0.820633
568,2,6.07451,6.13322,0.0587158
568,3,21.9417,22.0661,0.124451
568,4,-53.625,-53.9098,0.28476
568,5,102.717,103.255,0.538254
568,6,24.1378,24.3086,0.170883
568,7,42.7531,42.8555,0.102402
569,0,59.0398,59.3966,0.356781
569,1,26.0864,26.1962,0.109833
569,2,-72.7386,-72.8494,0.110825
569,3,-73.9868,-73.9805,0.00628662
569,4,-60.2719,-60.2634,0.0085144
569,5,-46.5986,-46.4348,0.163834
569,6,-37.7788,-37.7627,0.0160675
569,7,-82.0825,-82.0817,0.000793457
570,0,-73.9874,-74.411,0.423645
570,1,-15.2661,-15.2672,0.0010376
570,2,83.0293,83.4324,0.403168
570,3,-11.1058,-11.0431,0.0626831
570,4,-112.108,-112.303,0.195602
570,5,107.892,108.107,0.214691
570,6,41.6609,41.8064,0.145523
570,7,-100.002,-100.207,0.205154
571,0,28.4899,28.6367,0.146835
571,1,-129.676,-129.534,0.142471
571,2,41.5353,41.654,0.118744
571,3,30.1945,30.0655,0.128998
571,4,-181.019,-180.95,0.0693817
571,5,-87.7986,-87.875,0.0764313
571,6,67.8879,67.9035,0.015564
571,7,25.9094,25.7766,0.132828
572,0,-65.125,-65.4708,0.345825
572,1,35.8766,35.9454,0.0687866
572,2,42.7021,42.7243,0.0222015
572,3,117.118,117.104,0.0137329
572,4,110.625,110.601,0.0236359
572,5,-16.6216,-16.6746,0.0529938
572,6,-82.7666,-82.9333,0.166641
572,7,-75.8201,-75.816,0.00413513
573,0,-46.6517,-46.9149,0.263199
573,1,68.5473,68.7154,0.168091
573,2,35.9956,36.0104,0.0147858
573,3,25.6113,25.5255,0.0858002
573,4,49.5996,49.7421,0.142563
573,5,-138.956,-138.858,0.0977173
573,6,-84.4852,-84.69,0.204727
573,7,8.88875,8.90471,0.0159607
574,0,182.317,183.681,1.36406
574,1,-2.36435,-2.33981,0.0245361
574,2,127.161,127.616,0.454727
574,3,-5.83598,-5.84732,0.0113373
574,4,-8.35956,-8.30554,0.0540161
574,5,-17.218,-17.3004,0.0823517
574,6,74.7207,74.888,0.167297
574,7,-21.2361,-21.2068,0.0292816
575,0,-35.2924,-35.4407,0.14827
575,1,-163.673,-163.626,0.0463562
575,2,-57.4436,-57.6013,0.157745
575,3,8.03346,7.84335,0.190109
575,4,-67.1072,-67.0748,0.0324249
575,5,-65.4435,-65.4149,0.0286407
575,6,12.3526,12.3744,0.0217743
575,7,116.175,115.977,0.198242
576,0,181.125,183.093,1.96779
576,1,124.371,124.98,0.609055
576,2,-47.0624,-47.4662,0.403748
576,3,-60.9536,-61.1545,0.200943
576,4,90.875,91.3575,0.482544
576,5,111.586,112.194,0.608322
576,6,-103.493,-104.213,0.719833
576,7,-7.27034,-7.22462,0.0457153
577,0,-60.8862,-61.1948,0.308578
577,1,31.0285,30.947,0.0814819
577,2,-73.6522,-73.809,0.156845
577,3,65.2738,65.2767,0.00288391
577,4,28.3008,28.1597,0.141022
577,5,38.14,38.1386,0.00134277
577,6,-38.0051,-38.0611,0.0559692
577,7,58.3589,58.3161,0.0427704
578,0,33.4729,33.6696,0.19664
578,1,-27.0022,-27.0215,0.0193481
578,2,-36.4837,-36.6084,0.124771
578,3,109.338,109.494,0.155258
578,4,1.67998,1.66124,0.0187378
578,5,-15.4942,-15.6257,0.131546
578,6,27.672,27.714,0.0419769
578,7,-60.3183,-60.4626,0.144394
579,0,-112.757,-113.406,0.649277
579,1,162.56,162.571,0.0109863
579,2,21.3798,21.3871,0.00724792
579,3,-62.3207,-62.3815,0.0608063
579,4,-80.1512,-80.1452,0.0059967
579,5,-132.086,-132.015,0.0706177
579,6,-9.79514,-9.82599,0.0308533
579,7,19.45,19.6212,0.171188
580,0,115.375,115.988,0.61264
580,1,-3.95152,-3.96255,0.0110321
580,2,-56.9303,-57.0334,0.103073
580,3,-59.5886,-59.7013,0.112778
580,4,92.125,92.1053,0.0196838
580,5,-165.407,-165.358,0.0495453
580,6,-10.3787,-10.3617,0.0169983
580,7,90.6462,90.6726,0.0263672
581,0,-55.1976,-55.3948,0.197235
581,1,54.8123,54.6434,0.16893
581,2,10.8993,10.9282,0.0289001
581,3,-93.5618,-93.5141,0.0477448
581,4,11.6553,11.6384,0.0169525
581,5,-19.2686,-19.0816,0.186996
581,6,28.8166,28.8576,0.0410004
